CreatedDate,Description,Table,User_Id
10/18/2019 2:28,PENGETAHUAN UMUM - LIPUTAN6,games,34786
10/20/2019 0:15,PENGETAHUAN UMUM - LIPUTAN6,games,34786
10/20/2019 0:16,PENGETAHUAN UMUM - LIPUTAN6,games,34786
10/20/2019 0:17,PENGETAHUAN UMUM - LIPUTAN6,games,34786
10/20/2019 0:17,PENGETAHUAN UMUM - LIPUTAN6,games,34786
10/20/2019 0:18,PENGETAHUAN UMUM - LIPUTAN6,games,34786
10/20/2019 0:18,PENGETAHUAN UMUM - LIPUTAN6,games,34786
10/20/2019 0:19,PENGETAHUAN UMUM - LIPUTAN6,games,34786
10/20/2019 0:20,PENGETAHUAN UMUM - LIPUTAN6,games,34786
10/20/2019 0:21,PENGETAHUAN UMUM - LIPUTAN6,games,34786
10/20/2019 0:21,PENGETAHUAN UMUM - LIPUTAN6,games,34786
10/18/2019 4:18,PENGETAHUAN UMUM - LIPUTAN6,games,34790
10/18/2019 5:13,PENGETAHUAN UMUM - LIPUTAN6,games,34796
10/18/2019 21:05,PENGETAHUAN UMUM - LIPUTAN6,games,34796
10/19/2019 21:27,PENGETAHUAN UMUM - LIPUTAN6,games,34796
10/25/2019 15:46,PENGETAHUAN UMUM - LIPUTAN6,games,34796
10/27/2019 17:24,PENGETAHUAN UMUM - LIPUTAN6,games,34796
10/18/2019 6:01,PENGETAHUAN UMUM - LIPUTAN6,games,34805
10/18/2019 6:03,PENGETAHUAN UMUM - LIPUTAN6,games,34805
10/18/2019 6:10,PENGETAHUAN UMUM - LIPUTAN6,games,34805
10/18/2019 6:10,PENGETAHUAN UMUM - LIPUTAN6,games,34805
10/18/2019 6:11,PENGETAHUAN UMUM - LIPUTAN6,games,34805
10/18/2019 6:12,PENGETAHUAN UMUM - LIPUTAN6,games,34805
10/29/2019 9:25,PENGETAHUAN UMUM - LIPUTAN6,games,34806
10/29/2019 9:26,PENGETAHUAN UMUM - LIPUTAN6,games,34806
10/29/2019 9:28,PENGETAHUAN UMUM - LIPUTAN6,games,34806
10/29/2019 9:28,PENGETAHUAN UMUM - LIPUTAN6,games,34806
10/29/2019 9:29,PENGETAHUAN UMUM - LIPUTAN6,games,34806
10/18/2019 16:03,PENGETAHUAN UMUM - LIPUTAN6,games,34813
10/18/2019 16:05,PENGETAHUAN UMUM - LIPUTAN6,games,34813
10/18/2019 13:11,PENGETAHUAN UMUM - LIPUTAN6,games,34817
10/18/2019 7:16,PENGETAHUAN UMUM - LIPUTAN6,games,34825
10/18/2019 8:49,PENGETAHUAN UMUM - LIPUTAN6,games,34825
10/18/2019 13:18,PENGETAHUAN UMUM - LIPUTAN6,games,34825
10/19/2019 6:32,PENGETAHUAN UMUM - LIPUTAN6,games,34825
10/19/2019 15:02,PENGETAHUAN UMUM - LIPUTAN6,games,34825
10/21/2019 21:14,PENGETAHUAN UMUM - LIPUTAN6,games,34825
10/28/2019 17:27,PENGETAHUAN UMUM - LIPUTAN6,games,34825
10/18/2019 10:08,PENGETAHUAN UMUM - LIPUTAN6,games,34827
10/25/2019 8:06,PENGETAHUAN UMUM - LIPUTAN6,games,34829
10/18/2019 8:30,PENGETAHUAN UMUM - LIPUTAN6,games,34833
10/18/2019 9:00,PENGETAHUAN UMUM - LIPUTAN6,games,34841
10/26/2019 19:33,PENGETAHUAN UMUM - LIPUTAN6,games,34841
10/18/2019 9:20,PENGETAHUAN UMUM - LIPUTAN6,games,34845
10/18/2019 9:33,PENGETAHUAN UMUM - LIPUTAN6,games,34846
10/23/2019 11:35,PENGETAHUAN UMUM - LIPUTAN6,games,34851
10/23/2019 11:35,PENGETAHUAN UMUM - LIPUTAN6,games,34851
10/23/2019 11:36,PENGETAHUAN UMUM - LIPUTAN6,games,34851
10/23/2019 11:36,PENGETAHUAN UMUM - LIPUTAN6,games,34851
10/27/2019 18:20,PENGETAHUAN UMUM - LIPUTAN6,games,34851
10/18/2019 9:54,PENGETAHUAN UMUM - LIPUTAN6,games,34852
10/18/2019 10:09,PENGETAHUAN UMUM - LIPUTAN6,games,34854
10/18/2019 10:39,PENGETAHUAN UMUM - LIPUTAN6,games,34860
10/18/2019 10:39,PENGETAHUAN UMUM - LIPUTAN6,games,34860
10/20/2019 7:11,PENGETAHUAN UMUM - LIPUTAN6,games,34876
10/20/2019 7:12,PENGETAHUAN UMUM - LIPUTAN6,games,34876
10/20/2019 7:13,PENGETAHUAN UMUM - LIPUTAN6,games,34876
10/20/2019 7:13,PENGETAHUAN UMUM - LIPUTAN6,games,34876
10/20/2019 7:15,PENGETAHUAN UMUM - LIPUTAN6,games,34876
10/18/2019 12:42,PENGETAHUAN UMUM - LIPUTAN6,games,34885
10/18/2019 12:43,PENGETAHUAN UMUM - LIPUTAN6,games,34885
10/18/2019 12:49,PENGETAHUAN UMUM - LIPUTAN6,games,34887
10/19/2019 8:47,PENGETAHUAN UMUM - LIPUTAN6,games,34888
11/2/2019 20:07,PENGETAHUAN UMUM - LIPUTAN6,games,34894
10/18/2019 13:37,PENGETAHUAN UMUM - LIPUTAN6,games,34902
10/18/2019 20:43,PENGETAHUAN UMUM - LIPUTAN6,games,34902
10/18/2019 14:53,PENGETAHUAN UMUM - LIPUTAN6,games,34912
10/18/2019 15:01,PENGETAHUAN UMUM - LIPUTAN6,games,34913
10/18/2019 15:09,PENGETAHUAN UMUM - LIPUTAN6,games,34914
10/18/2019 15:27,PENGETAHUAN UMUM - LIPUTAN6,games,34914
10/18/2019 15:28,PENGETAHUAN UMUM - LIPUTAN6,games,34914
10/18/2019 15:12,PENGETAHUAN UMUM - LIPUTAN6,games,34915
10/18/2019 15:15,PENGETAHUAN UMUM - LIPUTAN6,games,34915
10/18/2019 15:18,PENGETAHUAN UMUM - LIPUTAN6,games,34915
10/18/2019 15:20,PENGETAHUAN UMUM - LIPUTAN6,games,34915
10/19/2019 14:27,PENGETAHUAN UMUM - LIPUTAN6,games,34915
10/19/2019 14:28,PENGETAHUAN UMUM - LIPUTAN6,games,34915
10/18/2019 15:13,PENGETAHUAN UMUM - LIPUTAN6,games,34916
10/18/2019 15:14,PENGETAHUAN UMUM - LIPUTAN6,games,34916
10/18/2019 15:18,PENGETAHUAN UMUM - LIPUTAN6,games,34916
10/18/2019 15:19,PENGETAHUAN UMUM - LIPUTAN6,games,34916
10/18/2019 15:20,PENGETAHUAN UMUM - LIPUTAN6,games,34916
10/18/2019 16:17,PENGETAHUAN UMUM - LIPUTAN6,games,34923
10/18/2019 16:28,PENGETAHUAN UMUM - LIPUTAN6,games,34924
10/18/2019 16:51,PENGETAHUAN UMUM - LIPUTAN6,games,34926
10/18/2019 16:52,PENGETAHUAN UMUM - LIPUTAN6,games,34926
10/18/2019 21:02,PENGETAHUAN UMUM - LIPUTAN6,games,34933
10/18/2019 21:03,PENGETAHUAN UMUM - LIPUTAN6,games,34933
10/18/2019 21:03,PENGETAHUAN UMUM - LIPUTAN6,games,34933
10/19/2019 18:14,PENGETAHUAN UMUM - LIPUTAN6,games,34936
10/19/2019 18:17,PENGETAHUAN UMUM - LIPUTAN6,games,34936
10/19/2019 18:18,PENGETAHUAN UMUM - LIPUTAN6,games,34936
10/18/2019 18:24,PENGETAHUAN UMUM - LIPUTAN6,games,34942
10/18/2019 18:25,PENGETAHUAN UMUM - LIPUTAN6,games,34942
10/18/2019 18:25,PENGETAHUAN UMUM - LIPUTAN6,games,34942
10/18/2019 18:26,PENGETAHUAN UMUM - LIPUTAN6,games,34942
10/25/2019 17:36,PENGETAHUAN UMUM - LIPUTAN6,games,34945
10/25/2019 17:37,PENGETAHUAN UMUM - LIPUTAN6,games,34945
10/18/2019 19:25,PENGETAHUAN UMUM - LIPUTAN6,games,34950
10/18/2019 20:39,PENGETAHUAN UMUM - LIPUTAN6,games,34954
10/18/2019 19:39,PENGETAHUAN UMUM - LIPUTAN6,games,34960
10/18/2019 19:40,PENGETAHUAN UMUM - LIPUTAN6,games,34960
10/18/2019 19:45,PENGETAHUAN UMUM - LIPUTAN6,games,34962
10/18/2019 19:50,PENGETAHUAN UMUM - LIPUTAN6,games,34962
10/18/2019 19:52,PENGETAHUAN UMUM - LIPUTAN6,games,34962
10/18/2019 19:47,PENGETAHUAN UMUM - LIPUTAN6,games,34963
10/18/2019 19:51,PENGETAHUAN UMUM - LIPUTAN6,games,34963
10/18/2019 19:53,PENGETAHUAN UMUM - LIPUTAN6,games,34963
10/18/2019 21:27,PENGETAHUAN UMUM - LIPUTAN6,games,34967
10/18/2019 21:28,PENGETAHUAN UMUM - LIPUTAN6,games,34967
10/18/2019 21:29,PENGETAHUAN UMUM - LIPUTAN6,games,34967
10/18/2019 21:31,PENGETAHUAN UMUM - LIPUTAN6,games,34967
10/20/2019 17:58,PENGETAHUAN UMUM - LIPUTAN6,games,34967
10/20/2019 18:00,PENGETAHUAN UMUM - LIPUTAN6,games,34967
10/20/2019 18:09,PENGETAHUAN UMUM - LIPUTAN6,games,34967
10/20/2019 18:11,PENGETAHUAN UMUM - LIPUTAN6,games,34967
10/20/2019 18:12,PENGETAHUAN UMUM - LIPUTAN6,games,34967
10/20/2019 18:14,PENGETAHUAN UMUM - LIPUTAN6,games,34967
10/19/2019 18:42,PENGETAHUAN UMUM - LIPUTAN6,games,34972
10/18/2019 21:03,PENGETAHUAN UMUM - LIPUTAN6,games,34976
10/18/2019 21:04,PENGETAHUAN UMUM - LIPUTAN6,games,34976
10/18/2019 21:07,PENGETAHUAN UMUM - LIPUTAN6,games,34976
10/18/2019 21:08,PENGETAHUAN UMUM - LIPUTAN6,games,34976
10/18/2019 21:09,PENGETAHUAN UMUM - LIPUTAN6,games,34976
10/18/2019 21:10,PENGETAHUAN UMUM - LIPUTAN6,games,34976
10/18/2019 21:11,PENGETAHUAN UMUM - LIPUTAN6,games,34976
10/18/2019 21:12,PENGETAHUAN UMUM - LIPUTAN6,games,34976
10/22/2019 12:20,PENGETAHUAN UMUM - LIPUTAN6,games,34983
10/22/2019 12:23,PENGETAHUAN UMUM - LIPUTAN6,games,34983
10/23/2019 14:11,PENGETAHUAN UMUM - LIPUTAN6,games,34983
10/23/2019 14:12,PENGETAHUAN UMUM - LIPUTAN6,games,34983
10/23/2019 14:14,PENGETAHUAN UMUM - LIPUTAN6,games,34983
10/23/2019 14:15,PENGETAHUAN UMUM - LIPUTAN6,games,34983
10/23/2019 14:18,PENGETAHUAN UMUM - LIPUTAN6,games,34983
10/25/2019 9:57,PENGETAHUAN UMUM - LIPUTAN6,games,34983
10/25/2019 9:58,PENGETAHUAN UMUM - LIPUTAN6,games,34983
10/25/2019 10:01,PENGETAHUAN UMUM - LIPUTAN6,games,34983
10/27/2019 8:19,PENGETAHUAN UMUM - LIPUTAN6,games,34983
10/27/2019 8:20,PENGETAHUAN UMUM - LIPUTAN6,games,34983
10/27/2019 8:22,PENGETAHUAN UMUM - LIPUTAN6,games,34983
10/27/2019 8:23,PENGETAHUAN UMUM - LIPUTAN6,games,34983
10/30/2019 11:56,PENGETAHUAN UMUM - LIPUTAN6,games,34983
10/30/2019 11:59,PENGETAHUAN UMUM - LIPUTAN6,games,34983
10/30/2019 12:00,PENGETAHUAN UMUM - LIPUTAN6,games,34983
10/30/2019 12:02,PENGETAHUAN UMUM - LIPUTAN6,games,34983
11/1/2019 17:57,PENGETAHUAN UMUM - LIPUTAN6,games,34983
11/1/2019 18:00,PENGETAHUAN UMUM - LIPUTAN6,games,34983
11/1/2019 18:01,PENGETAHUAN UMUM - LIPUTAN6,games,34983
11/3/2019 21:28,PENGETAHUAN UMUM - LIPUTAN6,games,34983
11/3/2019 21:29,PENGETAHUAN UMUM - LIPUTAN6,games,34983
11/3/2019 21:30,PENGETAHUAN UMUM - LIPUTAN6,games,34983
11/3/2019 21:32,PENGETAHUAN UMUM - LIPUTAN6,games,34983
11/4/2019 17:21,PENGETAHUAN UMUM - LIPUTAN6,games,34983
11/4/2019 17:22,PENGETAHUAN UMUM - LIPUTAN6,games,34983
11/4/2019 17:24,PENGETAHUAN UMUM - LIPUTAN6,games,34983
11/4/2019 17:25,PENGETAHUAN UMUM - LIPUTAN6,games,34983
11/5/2019 17:14,PENGETAHUAN UMUM - LIPUTAN6,games,34983
11/6/2019 20:53,PENGETAHUAN UMUM - LIPUTAN6,games,34983
11/6/2019 20:55,PENGETAHUAN UMUM - LIPUTAN6,games,34983
11/7/2019 13:50,PENGETAHUAN UMUM - LIPUTAN6,games,34983
11/7/2019 13:58,PENGETAHUAN UMUM - LIPUTAN6,games,34983
11/7/2019 13:59,PENGETAHUAN UMUM - LIPUTAN6,games,34983
10/18/2019 21:39,PENGETAHUAN UMUM - LIPUTAN6,games,34984
10/24/2019 18:16,PENGETAHUAN UMUM - LIPUTAN6,games,34984
10/19/2019 6:13,PENGETAHUAN UMUM - LIPUTAN6,games,34985
10/19/2019 6:14,PENGETAHUAN UMUM - LIPUTAN6,games,34985
10/18/2019 21:52,PENGETAHUAN UMUM - LIPUTAN6,games,34988
10/18/2019 21:53,PENGETAHUAN UMUM - LIPUTAN6,games,34988
10/18/2019 22:40,PENGETAHUAN UMUM - LIPUTAN6,games,34991
10/18/2019 22:41,PENGETAHUAN UMUM - LIPUTAN6,games,34991
10/18/2019 22:42,PENGETAHUAN UMUM - LIPUTAN6,games,34991
10/18/2019 22:43,PENGETAHUAN UMUM - LIPUTAN6,games,34991
10/18/2019 22:43,PENGETAHUAN UMUM - LIPUTAN6,games,34991
10/18/2019 22:44,PENGETAHUAN UMUM - LIPUTAN6,games,34991
10/18/2019 22:45,PENGETAHUAN UMUM - LIPUTAN6,games,34991
10/18/2019 22:43,PENGETAHUAN UMUM - LIPUTAN6,games,34993
10/18/2019 23:13,PENGETAHUAN UMUM - LIPUTAN6,games,34996
10/23/2019 5:06,PENGETAHUAN UMUM - LIPUTAN6,games,34996
10/23/2019 19:06,PENGETAHUAN UMUM - LIPUTAN6,games,34996
10/23/2019 19:07,PENGETAHUAN UMUM - LIPUTAN6,games,34996
10/18/2019 23:24,PENGETAHUAN UMUM - LIPUTAN6,games,34997
10/19/2019 0:20,PENGETAHUAN UMUM - LIPUTAN6,games,35001
10/20/2019 15:20,PENGETAHUAN UMUM - LIPUTAN6,games,35001
10/19/2019 0:29,PENGETAHUAN UMUM - LIPUTAN6,games,35002
10/19/2019 1:26,PENGETAHUAN UMUM - LIPUTAN6,games,35005
10/19/2019 1:26,PENGETAHUAN UMUM - LIPUTAN6,games,35005
10/19/2019 1:26,PENGETAHUAN UMUM - LIPUTAN6,games,35005
10/19/2019 1:27,PENGETAHUAN UMUM - LIPUTAN6,games,35005
10/19/2019 1:28,PENGETAHUAN UMUM - LIPUTAN6,games,35005
10/19/2019 1:29,PENGETAHUAN UMUM - LIPUTAN6,games,35005
10/28/2019 12:09,PENGETAHUAN UMUM - LIPUTAN6,games,35005
10/28/2019 18:36,PENGETAHUAN UMUM - LIPUTAN6,games,35005
10/30/2019 0:16,PENGETAHUAN UMUM - LIPUTAN6,games,35005
10/30/2019 0:17,PENGETAHUAN UMUM - LIPUTAN6,games,35005
10/30/2019 0:20,PENGETAHUAN UMUM - LIPUTAN6,games,35005
10/30/2019 0:20,PENGETAHUAN UMUM - LIPUTAN6,games,35005
11/3/2019 0:35,PENGETAHUAN UMUM - LIPUTAN6,games,35005
11/6/2019 0:33,PENGETAHUAN UMUM - LIPUTAN6,games,35005
11/6/2019 0:34,PENGETAHUAN UMUM - LIPUTAN6,games,35005
11/6/2019 0:34,PENGETAHUAN UMUM - LIPUTAN6,games,35005
11/6/2019 0:35,PENGETAHUAN UMUM - LIPUTAN6,games,35005
11/6/2019 0:35,PENGETAHUAN UMUM - LIPUTAN6,games,35005
10/21/2019 2:07,PENGETAHUAN UMUM - LIPUTAN6,games,35006
10/19/2019 5:36,PENGETAHUAN UMUM - LIPUTAN6,games,35019
10/19/2019 6:41,PENGETAHUAN UMUM - LIPUTAN6,games,35030
10/19/2019 7:17,PENGETAHUAN UMUM - LIPUTAN6,games,35033
10/19/2019 7:20,PENGETAHUAN UMUM - LIPUTAN6,games,35033
10/19/2019 9:36,PENGETAHUAN UMUM - LIPUTAN6,games,35039
10/21/2019 14:27,PENGETAHUAN UMUM - LIPUTAN6,games,35039
10/27/2019 14:59,PENGETAHUAN UMUM - LIPUTAN6,games,35039
10/19/2019 7:55,PENGETAHUAN UMUM - LIPUTAN6,games,35045
10/19/2019 20:07,PENGETAHUAN UMUM - LIPUTAN6,games,35050
10/19/2019 20:12,PENGETAHUAN UMUM - LIPUTAN6,games,35050
10/19/2019 20:13,PENGETAHUAN UMUM - LIPUTAN6,games,35050
10/20/2019 7:56,PENGETAHUAN UMUM - LIPUTAN6,games,35050
10/20/2019 7:57,PENGETAHUAN UMUM - LIPUTAN6,games,35050
10/20/2019 7:58,PENGETAHUAN UMUM - LIPUTAN6,games,35050
10/20/2019 8:00,PENGETAHUAN UMUM - LIPUTAN6,games,35050
10/20/2019 8:01,PENGETAHUAN UMUM - LIPUTAN6,games,35050
10/21/2019 21:27,PENGETAHUAN UMUM - LIPUTAN6,games,35050
10/21/2019 21:28,PENGETAHUAN UMUM - LIPUTAN6,games,35050
10/21/2019 21:29,PENGETAHUAN UMUM - LIPUTAN6,games,35050
10/21/2019 21:30,PENGETAHUAN UMUM - LIPUTAN6,games,35050
10/21/2019 21:31,PENGETAHUAN UMUM - LIPUTAN6,games,35050
10/19/2019 21:48,PENGETAHUAN UMUM - LIPUTAN6,games,35054
10/19/2019 21:49,PENGETAHUAN UMUM - LIPUTAN6,games,35054
10/19/2019 21:51,PENGETAHUAN UMUM - LIPUTAN6,games,35054
10/19/2019 21:51,PENGETAHUAN UMUM - LIPUTAN6,games,35054
10/19/2019 21:52,PENGETAHUAN UMUM - LIPUTAN6,games,35054
10/19/2019 21:53,PENGETAHUAN UMUM - LIPUTAN6,games,35054
10/21/2019 19:44,PENGETAHUAN UMUM - LIPUTAN6,games,35054
10/21/2019 19:45,PENGETAHUAN UMUM - LIPUTAN6,games,35054
10/21/2019 19:45,PENGETAHUAN UMUM - LIPUTAN6,games,35054
10/21/2019 19:46,PENGETAHUAN UMUM - LIPUTAN6,games,35054
10/21/2019 19:47,PENGETAHUAN UMUM - LIPUTAN6,games,35054
10/21/2019 19:47,PENGETAHUAN UMUM - LIPUTAN6,games,35054
10/21/2019 19:48,PENGETAHUAN UMUM - LIPUTAN6,games,35054
10/21/2019 19:48,PENGETAHUAN UMUM - LIPUTAN6,games,35054
10/21/2019 19:49,PENGETAHUAN UMUM - LIPUTAN6,games,35054
10/21/2019 19:53,PENGETAHUAN UMUM - LIPUTAN6,games,35054
10/20/2019 15:46,PENGETAHUAN UMUM - LIPUTAN6,games,35055
10/19/2019 9:22,PENGETAHUAN UMUM - LIPUTAN6,games,35058
10/19/2019 10:24,PENGETAHUAN UMUM - LIPUTAN6,games,35067
10/20/2019 16:15,PENGETAHUAN UMUM - LIPUTAN6,games,35067
10/19/2019 10:58,PENGETAHUAN UMUM - LIPUTAN6,games,35079
10/19/2019 10:59,PENGETAHUAN UMUM - LIPUTAN6,games,35079
10/19/2019 13:37,PENGETAHUAN UMUM - LIPUTAN6,games,35094
10/21/2019 19:14,PENGETAHUAN UMUM - LIPUTAN6,games,35094
10/21/2019 19:15,PENGETAHUAN UMUM - LIPUTAN6,games,35094
10/21/2019 19:17,PENGETAHUAN UMUM - LIPUTAN6,games,35094
10/21/2019 19:18,PENGETAHUAN UMUM - LIPUTAN6,games,35094
10/21/2019 19:18,PENGETAHUAN UMUM - LIPUTAN6,games,35094
10/21/2019 19:19,PENGETAHUAN UMUM - LIPUTAN6,games,35094
10/21/2019 19:20,PENGETAHUAN UMUM - LIPUTAN6,games,35094
10/21/2019 19:21,PENGETAHUAN UMUM - LIPUTAN6,games,35094
10/21/2019 19:22,PENGETAHUAN UMUM - LIPUTAN6,games,35094
10/19/2019 13:23,PENGETAHUAN UMUM - LIPUTAN6,games,35095
10/19/2019 13:25,PENGETAHUAN UMUM - LIPUTAN6,games,35095
10/19/2019 13:26,PENGETAHUAN UMUM - LIPUTAN6,games,35095
10/19/2019 13:27,PENGETAHUAN UMUM - LIPUTAN6,games,35095
10/19/2019 13:27,PENGETAHUAN UMUM - LIPUTAN6,games,35095
10/19/2019 13:28,PENGETAHUAN UMUM - LIPUTAN6,games,35095
10/19/2019 13:29,PENGETAHUAN UMUM - LIPUTAN6,games,35095
10/28/2019 8:56,PENGETAHUAN UMUM - LIPUTAN6,games,35103
10/28/2019 8:58,PENGETAHUAN UMUM - LIPUTAN6,games,35103
10/19/2019 15:23,PENGETAHUAN UMUM - LIPUTAN6,games,35110
10/19/2019 15:24,PENGETAHUAN UMUM - LIPUTAN6,games,35110
10/19/2019 15:24,PENGETAHUAN UMUM - LIPUTAN6,games,35110
10/19/2019 15:39,PENGETAHUAN UMUM - LIPUTAN6,games,35112
10/21/2019 17:54,PENGETAHUAN UMUM - LIPUTAN6,games,35116
10/20/2019 12:54,PENGETAHUAN UMUM - LIPUTAN6,games,35124
10/20/2019 12:55,PENGETAHUAN UMUM - LIPUTAN6,games,35124
10/20/2019 12:57,PENGETAHUAN UMUM - LIPUTAN6,games,35124
10/20/2019 12:57,PENGETAHUAN UMUM - LIPUTAN6,games,35124
10/20/2019 16:26,PENGETAHUAN UMUM - LIPUTAN6,games,35124
10/19/2019 16:58,PENGETAHUAN UMUM - LIPUTAN6,games,35127
10/19/2019 21:59,PENGETAHUAN UMUM - LIPUTAN6,games,35127
10/29/2019 17:49,PENGETAHUAN UMUM - LIPUTAN6,games,35127
11/5/2019 8:00,PENGETAHUAN UMUM - LIPUTAN6,games,35127
11/5/2019 8:01,PENGETAHUAN UMUM - LIPUTAN6,games,35127
11/5/2019 8:01,PENGETAHUAN UMUM - LIPUTAN6,games,35127
10/19/2019 18:21,PENGETAHUAN UMUM - LIPUTAN6,games,35134
10/19/2019 19:56,PENGETAHUAN UMUM - LIPUTAN6,games,35150
10/19/2019 19:57,PENGETAHUAN UMUM - LIPUTAN6,games,35150
10/19/2019 21:17,PENGETAHUAN UMUM - LIPUTAN6,games,35166
10/19/2019 21:18,PENGETAHUAN UMUM - LIPUTAN6,games,35166
10/19/2019 21:19,PENGETAHUAN UMUM - LIPUTAN6,games,35166
10/19/2019 21:32,PENGETAHUAN UMUM - LIPUTAN6,games,35166
10/21/2019 10:14,PENGETAHUAN UMUM - LIPUTAN6,games,35166
10/21/2019 10:15,PENGETAHUAN UMUM - LIPUTAN6,games,35166
10/24/2019 12:34,PENGETAHUAN UMUM - LIPUTAN6,games,35166
10/24/2019 12:37,PENGETAHUAN UMUM - LIPUTAN6,games,35166
10/29/2019 20:31,PENGETAHUAN UMUM - LIPUTAN6,games,35166
10/20/2019 16:10,PENGETAHUAN UMUM - LIPUTAN6,games,35167
10/20/2019 12:10,PENGETAHUAN UMUM - LIPUTAN6,games,35173
10/20/2019 12:11,PENGETAHUAN UMUM - LIPUTAN6,games,35173
10/20/2019 0:10,PENGETAHUAN UMUM - LIPUTAN6,games,35188
10/20/2019 2:42,PENGETAHUAN UMUM - LIPUTAN6,games,35193
10/20/2019 3:24,PENGETAHUAN UMUM - LIPUTAN6,games,35193
10/20/2019 3:25,PENGETAHUAN UMUM - LIPUTAN6,games,35193
10/20/2019 6:24,PENGETAHUAN UMUM - LIPUTAN6,games,35193
10/20/2019 18:23,PENGETAHUAN UMUM - LIPUTAN6,games,35193
10/20/2019 18:24,PENGETAHUAN UMUM - LIPUTAN6,games,35193
10/21/2019 18:17,PENGETAHUAN UMUM - LIPUTAN6,games,35193
10/21/2019 18:18,PENGETAHUAN UMUM - LIPUTAN6,games,35193
10/21/2019 18:19,PENGETAHUAN UMUM - LIPUTAN6,games,35193
10/21/2019 18:19,PENGETAHUAN UMUM - LIPUTAN6,games,35193
10/22/2019 15:14,PENGETAHUAN UMUM - LIPUTAN6,games,35193
10/22/2019 15:16,PENGETAHUAN UMUM - LIPUTAN6,games,35193
10/23/2019 11:02,PENGETAHUAN UMUM - LIPUTAN6,games,35193
10/23/2019 11:02,PENGETAHUAN UMUM - LIPUTAN6,games,35193
10/23/2019 11:03,PENGETAHUAN UMUM - LIPUTAN6,games,35193
10/25/2019 17:39,PENGETAHUAN UMUM - LIPUTAN6,games,35193
10/25/2019 17:40,PENGETAHUAN UMUM - LIPUTAN6,games,35193
10/28/2019 18:13,PENGETAHUAN UMUM - LIPUTAN6,games,35193
10/20/2019 3:48,PENGETAHUAN UMUM - LIPUTAN6,games,35196
10/20/2019 3:49,PENGETAHUAN UMUM - LIPUTAN6,games,35196
10/20/2019 10:41,PENGETAHUAN UMUM - LIPUTAN6,games,35196
10/20/2019 4:03,PENGETAHUAN UMUM - LIPUTAN6,games,35197
10/20/2019 4:33,PENGETAHUAN UMUM - LIPUTAN6,games,35199
10/20/2019 5:40,PENGETAHUAN UMUM - LIPUTAN6,games,35202
10/20/2019 5:43,PENGETAHUAN UMUM - LIPUTAN6,games,35202
10/20/2019 5:44,PENGETAHUAN UMUM - LIPUTAN6,games,35202
10/20/2019 6:08,PENGETAHUAN UMUM - LIPUTAN6,games,35208
10/20/2019 6:39,PENGETAHUAN UMUM - LIPUTAN6,games,35214
10/20/2019 6:41,PENGETAHUAN UMUM - LIPUTAN6,games,35214
10/22/2019 16:45,PENGETAHUAN UMUM - LIPUTAN6,games,35225
10/21/2019 17:06,PENGETAHUAN UMUM - LIPUTAN6,games,35232
10/21/2019 17:14,PENGETAHUAN UMUM - LIPUTAN6,games,35232
10/21/2019 17:14,PENGETAHUAN UMUM - LIPUTAN6,games,35232
10/20/2019 10:53,PENGETAHUAN UMUM - LIPUTAN6,games,35251
10/20/2019 12:25,PENGETAHUAN UMUM - LIPUTAN6,games,35251
10/20/2019 21:12,PENGETAHUAN UMUM - LIPUTAN6,games,35253
10/20/2019 21:13,PENGETAHUAN UMUM - LIPUTAN6,games,35253
10/20/2019 21:18,PENGETAHUAN UMUM - LIPUTAN6,games,35253
10/20/2019 11:20,PENGETAHUAN UMUM - LIPUTAN6,games,35257
10/20/2019 11:52,PENGETAHUAN UMUM - LIPUTAN6,games,35263
10/20/2019 22:35,PENGETAHUAN UMUM - LIPUTAN6,games,35280
10/20/2019 22:36,PENGETAHUAN UMUM - LIPUTAN6,games,35280
10/21/2019 17:51,PENGETAHUAN UMUM - LIPUTAN6,games,35282
10/20/2019 16:16,PENGETAHUAN UMUM - LIPUTAN6,games,35286
10/20/2019 23:35,PENGETAHUAN UMUM - LIPUTAN6,games,35289
10/21/2019 9:50,PENGETAHUAN UMUM - LIPUTAN6,games,35289
10/22/2019 11:15,PENGETAHUAN UMUM - LIPUTAN6,games,35289
10/22/2019 11:16,PENGETAHUAN UMUM - LIPUTAN6,games,35289
10/23/2019 13:41,PENGETAHUAN UMUM - LIPUTAN6,games,35289
10/23/2019 13:43,PENGETAHUAN UMUM - LIPUTAN6,games,35289
10/23/2019 18:23,PENGETAHUAN UMUM - LIPUTAN6,games,35289
10/23/2019 18:23,PENGETAHUAN UMUM - LIPUTAN6,games,35289
10/24/2019 12:11,PENGETAHUAN UMUM - LIPUTAN6,games,35289
10/24/2019 22:04,PENGETAHUAN UMUM - LIPUTAN6,games,35289
10/24/2019 22:06,PENGETAHUAN UMUM - LIPUTAN6,games,35289
10/25/2019 5:38,PENGETAHUAN UMUM - LIPUTAN6,games,35289
10/25/2019 5:39,PENGETAHUAN UMUM - LIPUTAN6,games,35289
10/26/2019 4:52,PENGETAHUAN UMUM - LIPUTAN6,games,35289
10/26/2019 4:52,PENGETAHUAN UMUM - LIPUTAN6,games,35289
10/26/2019 4:55,PENGETAHUAN UMUM - LIPUTAN6,games,35289
10/27/2019 3:12,PENGETAHUAN UMUM - LIPUTAN6,games,35289
